sample	target	subject	311	320	330	331	317	329	323	326	389	388	359	361	362	352	373	377	345	338	365	370	324	312	305	327	325	391	358	371	390	348	357	360	368	394	339	346	337	369	367	366	347	353	349	343	342	355	386	354	398	383	387	378	336	384	363	356	350	400	385	376	393
prel_1	0	1	2	1	1	4	4	3	1	2	1	2	5	0	4	3	2	2	5	4	5	4	3	2	1	3	0	2	2	0	0	3	2	2	3	3	3	0	0	2	1	3	2	3	2	5	3	5	1	6	0	1	1	NA	5	0	5	2	1	3	3	3	3
prel_2	0	1	2	1	1	3	5	4	0	2	1	0	5	0	5	2	2	1	8	4	3	4	3	4	0	4	1	2	2	0	0	1	2	3	1	3	2	1	0	3	2	3	3	4	3	5	3	5	1	5	2	1	0	NA	4	0	3	1	2	1	3	4	1
prel_5	0	1	4	1	2	3	6	4	3	2	1	3	5	3	3	4	4	1	5	5	6	7	5	3	0	5	1	2	6	1	0	0	4	2	0	5	4	7	1	3	3	3	9	5	2	5	2	5	1	6	2	8	1	NA	6	8	5	2	4	1	4	5	0
prel_6	0	1	1	1	2	2	4	3	1	2	1	4	5	0	5	3	4	3	4	4	4	4	5	2	0	5	1	5	5	0	1	0	4	2	3	4	6	2	0	2	4	3	5	4	3	5	4	5	1	5	1	3	1	NA	3	0	3	1	2	1	4	5	0
prel_9	0	1	4	1	2	3	5	3	1	2	2	2	5	0	4	3	5	2	5	4	6	6	4	2	0	4	0	4	6	0	0	1	2	3	2	3	2	1	0	1	2	3	4	4	4	5	2	5	1	5	1	3	0	NA	3	0	0	1	2	3	5	5	0
prel_10	0	1	1	1	1	4	4	3	1	5	3	2	5	0	3	4	0	1	3	5	3	5	3	2	0	3	2	3	3	0	0	2	3	2	1	3	4	4	0	1	1	3	3	NA	3	5	2	5	1	5	0	1	1	NA	4	0	0	1	2	2	3	4	0
prel_13	0	1	1	1	1	2	3	4	0	3	1	0	5	0	1	2	1	1	3	5	3	4	2	1	0	3	0	2	1	0	0	0	2	1	1	3	3	0	7	1	5	3	2	3	2	4	1	5	1	5	0	1	0	NA	3	0	0	1	2	0	3	4	0
prel_14	0	1	2	1	1	6	4	3	0	3	1	2	5	0	4	4	2	1	4	5	4	4	5	4	0	4	0	6	1	0	0	0	2	2	3	4	3	0	7	2	4	3	2	3	2	4	1	5	1	6	1	0	1	NA	4	1	0	1	3	1	3	5	0
prel_17	1	1	3	1	2	2	5	3	5	4	2	4	6	2	5	9	3	3	8	5	5	6	5	7	1	5	2	3	3	1	2	1	4	2	1	5	7	3	6	3	3	4	8	6	2	6	2	5	3	6	3	8	2	NA	7	8	3	2	5	2	7	5	5
prel_18	1	1	5	1	2	3	8	4	1	4	1	4	5	2	4	7	2	2	8	5	5	7	5	8	1	4	1	8	5	1	1	2	5	2	7	6	5	6	8	3	1	3	5	5	3	5	5	5	1	7	1	1	1	NA	5	2	5	2	3	3	6	5	2
prel_3	1	1	1	1	2	1	5	3	1	4	1	3	5	0	6	5	2	1	7	5	5	7	NA	4	0	6	0	2	7	0	1	0	4	2	1	3	3	7	1	2	6	3	6	6	3	5	1	5	1	5	2	2	1	NA	5	0	3	1	3	3	4	5	0
prel_4	1	1	5	1	2	4	6	4	2	3	1	3	5	0	4	4	7	2	4	4	6	4	5	9	1	5	0	7	7	0	1	1	3	2	4	6	2	1	8	2	2	3	6	3	3	5	3	5	1	5	1	8	1	NA	5	5	4	1	1	1	4	4	1
prel_7	1	1	5	1	4	8	5	3	1	3	2	3	5	1	5	8	7	5	6	5	3	4	5	8	3	4	0	7	6	0	0	5	3	3	2	6	3	4	8	1	0	3	5	NA	2	5	2	5	1	6	1	0	1	NA	6	5	4	2	1	3	4	5	1
prel_8	1	1	2	1	2	6	4	4	1	2	2	2	5	1	5	4	2	2	4	4	6	6	4	3	0	4	0	6	1	1	1	2	6	2	3	3	4	2	7	2	6	3	8	5	3	5	3	5	1	5	0	7	0	NA	3	4	0	1	3	1	4	4	1
prel_11	1	1	1	1	2	3	3	3	0	2	1	3	5	0	3	2	3	1	4	4	5	6	2	2	1	6	0	5	6	0	0	1	4	3	2	4	4	6	0	2	5	3	2	4	4	5	1	5	1	5	1	4	0	NA	3	0	0	1	1	3	2	5	0
prel_12	1	1	5	1	2	3	6	3	2	4	1	2	6	5	6	3	3	2	6	5	6	7	2	4	2	7	0	8	9	0	1	1	5	3	4	4	6	7	3	1	5	3	8	5	5	6	2	5	1	7	2	2	2	NA	5	7	0	1	1	3	3	6	2
